Date,Ticker,Open,High,Low,Close,Volume,% var.
2025-01-03,NVDA,140.01,144.9,139.73,144.47,229322500.0,4.45
2025-01-03,OXY,48.93,49.46,48.58,49.42,10633300.0,1.4
2025-01-03,PLTR,75.39,79.98,75.19,79.89,62415000.0,6.25
2025-01-03,PPLT,85.81,86.16,85.45,85.7,172000.0,1.31
2025-01-03,QQQ,513.35,519.65,512.53,518.58,29059500.0,1.64
2025-01-03,QQQM,210.18,212.74,209.83,212.28,2626100.0,1.63
2025-01-03,SPY,587.53,592.6,586.43,591.95,37888500.0,1.25
2025-01-03,SPYM,69.11,69.71,68.99,69.63,5382000.0,1.25
2025-01-03,TSLA,381.48,411.88,379.45,410.44,95423300.0,8.22
2025-01-03,XLK,116.69,118.0,116.46,117.88,9117600.0,1.63
2025-01-06,AAPL,244.31,247.33,243.2,245.0,45045600.0,0.67
2025-01-06,AMZN,226.78,228.84,224.84,227.61,31849800.0,1.53
2025-01-06,AVGO,236.5,241.75,233.3,236.41,34028400.0,1.66
2025-01-06,BRK-B,453.85,456.24,450.57,451.41,4072900.0,-0.47
2025-01-06,GLD,242.33,243.79,242.05,243.19,3758900.0,-0.12
2025-01-06,GOOGL,193.98,198.22,193.85,196.87,29563600.0,2.65
2025-01-06,IGLN.L,51.05,51.47,50.81,51.3,99629.0,-0.06
2025-01-06,KMI,26.84,26.93,26.3,26.4,14420800.0,-1.57
2025-01-06,META,611.83,630.99,605.62,630.2,14560800.0,4.23
2025-01-06,MSFT,428.0,434.32,425.48,427.85,20573600.0,1.06
2025-01-06,NVDA,148.59,152.16,147.82,149.43,265377400.0,3.43
2025-01-06,OXY,50.21,50.73,49.51,49.68,10215500.0,0.53
2025-01-06,PLTR,78.69,80.06,74.61,75.92,105619500.0,-4.97
2025-01-06,PPLT,86.03,86.41,85.13,85.55,84000.0,-0.18
2025-01-06,QQQ,524.02,527.92,522.03,524.54,36109700.0,1.15
2025-01-06,QQQM,214.52,216.12,213.73,214.73,2185000.0,1.15
2025-01-06,SPY,596.27,599.7,593.6,595.36,47679400.0,0.58
2025-01-06,SPYM,70.13,70.55,69.83,70.03,6362200.0,0.57
2025-01-06,TSLA,423.2,426.43,401.7,411.05,85516500.0,0.15
2025-01-06,XLK,119.22,120.53,118.9,119.38,8975400.0,1.27
2025-01-07,AAPL,242.98,245.55,241.35,242.21,40856000.0,-1.14
2025-01-07,AMZN,227.9,228.38,221.46,222.11,28084200.0,-2.42
2025-01-07,AVGO,239.5,239.5,227.6,228.64,25928600.0,-3.29
2025-01-07,BRK-B,452.8,456.52,451.1,452.92,3507200.0,0.33
2025-01-07,GLD,245.52,245.77,243.81,244.56,5090300.0,0.56
2025-01-07,GOOGL,197.11,201.0,194.6,195.49,26487200.0,-0.7
2025-01-07,IGLN.L,51.31,51.78,51.31,51.53,114340.0,0.45
2025-01-07,KMI,26.49,26.65,26.27,26.38,9703900.0,-0.08
2025-01-07,META,631.7,632.1,608.23,617.89,12071500.0,-1.95
2025-01-07,MSFT,429.0,430.65,420.8,422.37,18139100.0,-1.28
2025-01-07,NVDA,153.03,153.13,140.01,140.14,351782200.0,-6.22
2025-01-07,OXY,49.89,50.81,49.57,50.44,9785300.0,1.53
2025-01-07,PLTR,75.2,75.39,69.75,69.99,91727300.0,-7.81
2025-01-07,PPLT,87.29,87.48,86.59,87.15,316600.0,1.87
2025-01-07,QQQ,525.59,525.99,513.28,515.18,36690300.0,-1.78
2025-01-07,QQQM,215.28,215.3,210.15,210.91,2788800.0,-1.78
2025-01-07,SPY,597.42,597.75,586.78,588.63,60393100.0,-1.13
2025-01-07,SPYM,70.28,70.32,69.03,69.27,8444900.0,-1.09
2025-01-07,TSLA,405.83,414.33,390.0,394.36,75699500.0,-4.06
2025-01-07,XLK,120.0,120.0,116.57,116.98,10006800.0,-2.01
2025-01-08,AAPL,241.92,243.71,240.05,242.7,37628900.0,0.2
2025-01-08,AMZN,223.19,223.52,220.2,222.13,25033300.0,0.01
2025-01-08,AVGO,229.7,232.47,226.06,229.31,18756500.0,0.29
2025-01-08,BRK-B,453.63,454.0,449.63,451.84,3933300.0,-0.24
2025-01-08,GLD,245.72,246.45,244.51,245.86,6303300.0,0.53
2025-01-08,GOOGL,192.57,196.29,192.38,193.95,24864800.0,-0.79
2025-01-08,IGLN.L,51.54,51.85,51.42,51.83,175381.0,0.58
2025-01-08,KMI,26.31,26.85,26.26,26.84,11149000.0,1.74
2025-01-08,META,613.4,616.44,602.79,610.72,10085800.0,-1.16
2025-01-08,MSFT,423.46,426.97,421.54,424.56,15054600.0,0.52
2025-01-08,NVDA,142.58,143.95,137.56,140.11,227349900.0,-0.02
2025-01-08,OXY,49.9,50.16,49.51,50.09,7460500.0,-0.69
2025-01-08,PLTR,68.12,69.53,66.51,68.23,91349500.0,-2.51
2025-01-08,PPLT,87.49,87.82,86.9,87.62,148900.0,0.54
2025-01-08,QQQ,515.08,516.92,510.57,515.27,30777800.0,0.02
2025-01-08,QQQM,210.87,211.6,209.09,210.99,1991500.0,0.04
2025-01-08,SPY,588.7,590.58,585.2,589.49,47304700.0,0.15
2025-01-08,SPYM,69.27,69.47,68.84,69.33,8777400.0,0.09
2025-01-08,TSLA,392.95,402.5,387.4,394.94,73038800.0,0.15
2025-01-08,XLK,117.25,117.27,115.82,116.94,10023800.0,-0.03
2025-01-09,IGLN.L,51.74,52.05,51.71,51.88,171236.0,0.1
2025-01-10,AAPL,240.01,240.16,233.0,236.85,61710900.0,-2.41
2025-01-10,AMZN,221.46,221.71,216.5,218.94,36811500.0,-1.44
2025-01-10,AVGO,227.3,227.83,221.25,224.31,23864000.0,-2.18
2025-01-10,BRK-B,452.66,453.0,440.1,442.66,5471900.0,-2.03
2025-01-10,GLD,248.01,249.04,247.55,248.21,12380100.0,0.96
2025-01-10,GOOGL,194.3,196.52,190.31,192.04,26665200.0,-0.98
2025-01-10,IGLN.L,52.01,52.5,51.77,52.28,543236.0,0.77
2025-01-10,KMI,27.03,27.34,26.58,26.71,11912500.0,-0.48
2025-01-10,META,610.03,629.91,597.34,615.86,19256600.0,0.84
2025-01-10,MSFT,424.63,424.71,415.02,418.95,20201100.0,-1.32
2025-01-10,NVDA,137.45,139.92,134.22,135.91,207602500.0,-3.0
2025-01-10,OXY,51.08,51.41,50.1,50.19,10917200.0,0.2
2025-01-10,PLTR,66.01,68.2,65.04,67.26,78148600.0,-1.42
2025-01-10,PPLT,88.5,88.59,87.25,87.78,214800.0,0.18
2025-01-10,QQQ,511.48,511.58,503.92,507.19,40532500.0,-1.57
2025-01-10,QQQM,209.41,209.42,206.35,207.69,2804600.0,-1.56
2025-01-10,SPY,585.88,585.95,578.55,580.49,73105000.0,-1.53
2025-01-10,SPYM,68.92,68.92,68.06,68.3,8750400.0,-1.49
2025-01-10,TSLA,391.4,399.28,377.29,394.74,62287300.0,-0.05
2025-01-10,XLK,115.71,115.73,113.71,114.39,11665800.0,-2.18
2025-01-13,AAPL,233.53,234.67,229.72,234.4,49630700.0,-1.03
2025-01-13,AMZN,218.06,219.4,216.47,218.46,27262700.0,-0.22
2025-01-13,AVGO,219.99,229.26,219.51,225.29,23772100.0,0.44
2025-01-13,BRK-B,442.04,445.0,441.15,443.91,3639200.0,0.28
2025-01-13,GLD,246.34,246.79,245.15,245.74,8448600.0,-1.0
2025-01-13,GOOGL,190.07,191.18,187.36,191.01,21823700.0,-0.54
2025-01-13,IGLN.L,52.2,52.27,51.71,51.85,200063.0,-0.82
2025-01-13,KMI,26.8,27.19,26.73,27.05,12019000.0,1.27
2025-01-13,META,607.1,608.97,598.45,608.33,10785000.0,-1.22
2025-01-13,MSFT,415.24,418.5,412.29,417.19,17604800.0,-0.42
2025-01-13,NVDA,129.99,133.49,129.51,133.23,204808900.0,-1.97
2025-01-13,OXY,50.43,52.05,50.34,51.54,13921600.0,2.69
2025-01-13,PLTR,64.29,65.68,63.4,64.98,69046300.0,-3.39
2025-01-13,PPLT,87.5,88.1,86.86,87.07,187800.0,-0.81
2025-01-13,QQQ,501.2,506.02,499.7,505.56,31694200.0,-0.32
2025-01-13,QQQM,205.2,207.15,204.6,206.99,1823400.0,-0.34
2025-01-13,SPY,575.77,581.75,575.35,581.39,47910100.0,0.16
2025-01-13,SPYM,67.73,68.44,67.68,68.41,10792700.0,0.16
2025-01-13,TSLA,383.21,403.79,380.07,403.31,67580500.0,2.17
2025-01-13,XLK,112.55,113.66,112.22,113.58,10656000.0,-0.71
2025-01-14,AAPL,234.75,236.12,232.47,233.28,39435300.0,-0.48
2025-01-14,AMZN,220.44,221.82,216.2,217.76,24711700.0,-0.32
2025-01-14,AVGO,226.57,230.26,223.1,224.7,18143100.0,-0.26
2025-01-14,BRK-B,445.5,450.3,443.92,450.03,4055600.0,1.38
2025-01-14,GLD,245.62,247.04,245.52,247.03,4914800.0,0.52
2025-01-14,GOOGL,191.24,191.98,188.31,189.66,17174900.0,-0.71
2025-01-14,IGLN.L,51.87,52.0,51.45,51.92,238722.0,0.14
2025-01-14,KMI,27.11,27.78,27.02,27.62,14599900.0,2.11
2025-01-14,META,605.07,605.49,588.55,594.25,13598000.0,-2.31
2025-01-14,MSFT,417.81,419.74,410.72,415.67,16935900.0,-0.36
2025-01-14,NVDA,136.05,136.38,130.05,131.76,195590500.0,-1.1
2025-01-14,OXY,51.31,51.7,50.74,50.96,8000300.0,-1.13
2025-01-14,PLTR,67.18,68.23,65.19,65.91,56814900.0,1.43
2025-01-14,PPLT,86.58,86.77,85.97,86.1,117000.0,-1.11
2025-01-14,QQQ,508.74,510.16,501.59,505.08,33737200.0,-0.09
2025-01-14,QQQM,208.39,208.84,205.37,206.8,1651100.0,-0.09
2025-01-14,SPY,584.36,585.0,578.35,582.19,48420600.0,0.14
2025-01-14,SPYM,68.74,68.82,68.04,68.48,7405900.0,0.1
2025-01-14,TSLA,414.34,422.64,394.54,396.36,84565000.0,-1.72
2025-01-14,XLK,114.46,114.78,112.97,113.88,7220200.0,0.26
2025-01-15,AAPL,234.64,238.96,234.43,237.87,39832000.0,1.97
2025-01-15,AMZN,222.83,223.57,220.75,223.35,31291300.0,2.57
2025-01-15,AVGO,228.55,230.34,225.58,228.0,21745600.0,1.47
2025-01-15,BRK-B,455.55,459.09,453.27,458.51,4719400.0,1.88
2025-01-15,GLD,248.21,248.9,247.01,248.88,6345000.0,0.75
2025-01-15,GOOGL,193.09,196.36,191.86,195.55,21776000.0,3.11
2025-01-15,IGLN.L,52.1,52.41,52.03,52.12,213319.0,0.39
2025-01-15,KMI,27.88,28.06,27.75,27.93,12104200.0,1.12
2025-01-15,META,610.21,622.46,606.5,617.12,15524300.0,3.85
2025-01-15,MSFT,419.13,428.15,418.27,426.31,19637800.0,2.56
2025-01-15,NVDA,133.65,136.45,131.29,136.24,185217300.0,3.4
2025-01-15,OXY,51.09,51.64,50.61,51.56,11068300.0,1.18
2025-01-15,PLTR,68.55,68.85,67.08,68.14,56025800.0,3.38
2025-01-15,PPLT,86.47,86.47,85.3,86.03,227900.0,-0.08
2025-01-15,QQQ,513.03,517.85,511.46,516.7,34957600.0,2.3
2025-01-15,QQQM,210.03,212.01,209.49,211.48,1966900.0,2.26
2025-01-15,SPY,590.33,593.94,589.2,592.78,56900200.0,1.82
2025-01-15,SPYM,69.45,69.87,69.31,69.72,6905600.0,1.81
2025-01-15,TSLA,409.9,429.8,405.66,428.22,81375500.0,8.04
2025-01-15,XLK,115.43,116.49,115.06,116.14,10465400.0,1.98
2025-01-16,AAPL,237.35,238.01,228.03,228.26,71759100.0,-4.04
2025-01-16,AMZN,224.42,224.65,220.31,220.66,24757300.0,-1.2
2025-01-16,AVGO,235.22,238.6,229.21,229.41,23471900.0,0.62
2025-01-16,BRK-B,458.93,462.96,458.3,462.81,3475700.0,0.94
2025-01-16,GLD,250.56,251.39,250.27,250.6,9236000.0,0.69
2025-01-16,GOOGL,194.14,195.48,192.81,192.91,17815400.0,-1.35
2025-01-16,IGLN.L,52.43,52.88,52.42,52.88,445713.0,1.46
2025-01-16,KMI,27.93,28.52,27.83,28.51,21219100.0,2.08
2025-01-16,META,611.5,616.25,609.71,611.3,8355300.0,-0.94
2025-01-16,MSFT,428.7,429.49,424.39,424.58,15300000.0,-0.41
2025-01-16,NVDA,138.64,138.75,133.49,133.57,209235600.0,-1.96
2025-01-16,OXY,51.17,51.64,50.82,51.17,6188100.0,-0.76
2025-01-16,PLTR,69.08,71.43,68.36,69.24,62908700.0,1.61
2025-01-16,PPLT,86.33,86.46,85.36,85.54,73000.0,-0.57
2025-01-16,QQQ,518.98,519.06,512.95,513.08,28229000.0,-0.7
2025-01-16,QQQM,212.49,212.51,210.03,210.05,1765700.0,-0.68
2025-01-16,SPY,594.17,594.35,590.93,591.64,43319700.0,-0.19
2025-01-16,SPYM,69.91,69.91,69.52,69.6,4115200.0,-0.17
2025-01-16,TSLA,423.49,424.0,409.13,413.82,68335200.0,-3.36
2025-01-16,XLK,117.09,117.17,115.22,115.25,5368400.0,-0.77
2025-01-17,AAPL,232.12,232.29,228.48,229.98,68488300.0,0.75
2025-01-17,AMZN,225.84,226.51,223.08,225.94,42370100.0,2.39
2025-01-17,AVGO,237.08,238.1,232.66,237.44,31196600.0,3.5
2025-01-17,BRK-B,464.71,470.18,462.45,467.95,6467000.0,1.11
2025-01-17,GLD,249.7,250.81,249.15,249.27,8312900.0,-0.53
2025-01-17,GOOGL,196.53,197.23,193.75,196.0,27735100.0,1.6
2025-01-17,IGLN.L,52.69,52.81,52.54,52.81,445926.0,-0.13
2025-01-17,KMI,28.43,28.94,28.34,28.75,16062400.0,0.84
2025-01-17,META,624.05,624.97,603.67,612.77,17280600.0,0.24
2025-01-17,MSFT,434.09,434.48,428.17,429.03,26197500.0,1.05
2025-01-17,NVDA,136.69,138.5,135.46,137.71,201188800.0,3.1
2025-01-17,OXY,51.03,51.22,50.65,50.85,7852700.0,-0.63
2025-01-17,PLTR,70.9,72.34,69.95,71.77,54754000.0,3.65
2025-01-17,PPLT,86.49,86.5,85.96,86.12,156800.0,0.68
2025-01-17,QQQ,522.85,524.07,513.11,521.74,51837900.0,1.69
2025-01-17,QQQM,214.02,214.29,212.46,213.59,1776000.0,1.69
2025-01-17,SPY,596.96,599.36,595.61,597.58,58070600.0,1.0
2025-01-17,SPYM,70.22,70.51,70.07,70.29,3979500.0,0.99
2025-01-17,TSLA,421.5,439.74,419.75,426.5,94991400.0,3.06
2025-01-17,XLK,117.33,117.47,116.54,117.06,6742600.0,1.57
2025-01-20,IGLN.L,52.56,52.72,52.36,52.6,294213.0,-0.4
2025-01-21,AAPL,224.0,224.42,219.38,222.64,98070400.0,-3.19
2025-01-21,AMZN,228.9,231.78,226.94,230.71,39951500.0,2.11
2025-01-21,AVGO,241.5,242.75,237.4,240.31,30903200.0,1.21
2025-01-21,BRK-B,471.0,473.17,467.72,468.57,4910200.0,0.13
2025-01-21,GLD,251.95,253.36,251.83,253.13,7668100.0,1.55
2025-01-21,GOOGL,199.07,202.29,197.87,198.05,29971300.0,1.05
2025-01-21,IGLN.L,53.03,53.34,52.8,53.29,446184.0,1.31
2025-01-21,KMI,29.01,29.86,28.98,29.61,22826600.0,2.99
2025-01-21,META,617.83,621.5,609.01,616.46,11674000.0,0.6
2025-01-21,MSFT,430.2,430.9,425.6,428.5,26085700.0,-0.12
2025-01-21,NVDA,139.16,141.83,137.09,140.83,197749000.0,2.27
2025-01-21,OXY,50.34,50.48,49.16,49.46,13416700.0,-2.73
2025-01-21,PLTR,73.24,73.64,70.6,73.07,56229000.0,1.81
2025-01-21,PPLT,86.55,86.92,86.31,86.5,93100.0,0.44
2025-01-21,QQQ,524.48,525.97,520.06,524.8,23628000.0,0.59
2025-01-21,QQQM,214.77,215.34,212.94,214.9,2070000.0,0.61
2025-01-21,SPY,600.67,603.06,598.67,603.05,42532900.0,0.92
2025-01-21,SPYM,70.66,70.94,70.43,70.94,12447500.0,0.92
2025-01-21,TSLA,432.64,433.2,406.31,424.07,87320900.0,-0.57
2025-01-21,XLK,117.44,118.32,116.63,118.03,6744200.0,0.83
2025-01-22,AAPL,219.79,224.12,219.79,223.83,64126500.0,0.53
2025-01-22,AMZN,232.02,235.44,231.19,235.01,41448200.0,1.86
2025-01-22,AVGO,246.75,246.99,240.69,240.91,29610500.0,0.25
2025-01-22,BRK-B,468.59,468.89,455.28,460.51,5838500.0,-1.72
2025-01-22,GLD,254.29,254.68,253.78,254.43,5213800.0,0.51
2025-01-22,GOOGL,199.06,200.48,197.53,198.37,26200600.0,0.16
2025-01-22,IGLN.L,53.41,53.71,53.37,53.6,162556.0,0.58
2025-01-22,KMI,29.83,29.84,29.08,29.2,20361200.0,-1.38
2025-01-22,META,623.3,633.7,619.43,623.5,12274000.0,1.14
2025-01-22,MSFT,437.56,447.27,436.0,446.2,27803800.0,4.13
2025-01-22,NVDA,144.66,147.79,143.67,147.07,237651400.0,4.43
2025-01-22,OXY,49.31,49.77,48.87,49.12,9095200.0,-0.69
2025-01-22,PLTR,74.5,77.16,73.8,76.87,66876400.0,5.2
2025-01-22,PPLT,86.8,87.19,86.53,86.79,100800.0,0.34
2025-01-22,QQQ,529.57,533.82,529.26,531.51,33593000.0,1.28
2025-01-22,QQQM,216.8,218.54,216.69,217.62,2433400.0,1.27
2025-01-22,SPY,605.92,607.82,605.36,606.44,48196000.0,0.56
2025-01-22,SPYM,71.28,71.51,71.22,71.34,8732400.0,0.56
2025-01-22,TSLA,416.81,428.0,414.59,415.11,60963300.0,-2.11
2025-01-22,XLK,119.62,120.97,119.46,120.69,10243800.0,2.25
2025-01-23,AAPL,224.74,227.03,222.3,223.66,60234800.0,-0.08
2025-01-23,AMZN,234.1,235.52,231.51,235.42,26404400.0,0.17
2025-01-23,AVGO,238.41,240.4,236.12,240.28,17653900.0,-0.26
2025-01-23,BRK-B,461.68,464.76,458.0,459.83,4424500.0,-0.15
2025-01-23,GLD,253.19,254.54,252.82,254.07,6511500.0,-0.14
2025-01-23,GOOGL,198.14,200.3,195.2,197.98,26951400.0,-0.2
2025-01-23,IGLN.L,53.5,53.54,53.18,53.5,160148.0,-0.19
2025-01-23,KMI,29.69,29.69,28.54,28.91,22002800.0,-0.99
2025-01-23,META,627.36,636.6,621.15,636.45,9910200.0,2.08
2025-01-23,MSFT,442.0,446.75,441.5,446.71,18389300.0,0.11
2025-01-23,NVDA,145.05,147.23,143.72,147.22,155915500.0,0.1
2025-01-23,OXY,49.31,50.14,49.05,49.26,8269200.0,0.29
2025-01-23,PLTR,76.04,79.0,75.84,78.98,55937900.0,2.74
2025-01-23,PPLT,86.61,86.92,86.11,86.83,84400.0,0.05
2025-01-23,QQQ,529.04,532.76,528.45,532.64,23096600.0,0.21
2025-01-23,QQQM,216.57,218.1,216.37,218.09,1914400.0,0.22
2025-01-23,SPY,605.8,609.75,605.52,609.75,41152100.0,0.55
2025-01-23,SPYM,71.27,71.73,71.23,71.73,5222700.0,0.55
2025-01-23,TSLA,416.06,420.73,408.95,412.38,50690600.0,-0.66
2025-01-23,XLK,119.76,120.93,119.65,120.91,7604400.0,0.18
2025-01-24,AAPL,224.78,225.63,221.41,222.78,54697900.0,-0.39
2025-01-24,AMZN,234.5,236.4,232.93,234.85,25890700.0,-0.24
2025-01-24,AVGO,244.7,249.59,241.91,244.7,25387800.0,1.84
2025-01-24,BRK-B,459.2,463.81,457.08,463.19,3070300.0,0.73
2025-01-24,GLD,255.96,257.07,255.61,255.65,7341300.0,0.62
2025-01-24,GOOGL,198.1,200.9,198.0,200.21,23877500.0,1.13
2025-01-24,IGLN.L,53.88,54.14,53.84,53.98,193854.0,0.9
2025-01-24,KMI,28.91,28.99,28.62,28.71,12773500.0,-0.69
2025-01-24,META,636.4,652.0,634.2,647.49,19065300.0,1.73
2025-01-24,MSFT,445.16,446.65,441.4,444.06,15549500.0,-0.59
2025-01-24,NVDA,148.37,148.97,141.88,142.62,234657600.0,-3.12
2025-01-24,OXY,49.36,49.7,48.14,48.23,12603800.0,-2.09
2025-01-24,PLTR,79.05,82.24,78.44,78.98,77931900.0,0.0
2025-01-24,PPLT,86.93,87.25,86.65,86.88,85000.0,0.06
2025-01-24,QQQ,533.02,533.79,528.15,529.63,19878300.0,-0.57
2025-01-24,QQQM,218.21,218.55,216.24,216.84,1854200.0,-0.57
2025-01-24,SPY,609.81,610.78,606.8,607.97,34604700.0,-0.29
2025-01-24,SPYM,71.75,71.85,71.39,71.51,9425900.0,-0.31
2025-01-24,TSLA,414.45,418.88,405.78,406.58,56427100.0,-1.41
2025-01-24,XLK,121.29,121.29,119.26,119.65,6607600.0,-1.04
2025-01-27,AAPL,224.02,232.15,223.98,229.86,94863400.0,3.18
2025-01-27,AMZN,226.21,235.61,225.86,235.42,49428300.0,0.24
2025-01-27,AVGO,213.4,218.43,196.23,202.13,90569400.0,-17.4
2025-01-27,BRK-B,464.3,474.93,464.3,474.7,4535600.0,2.48
2025-01-27,GLD,253.86,254.26,251.92,252.99,5799800.0,-1.04
2025-01-27,GOOGL,192.41,196.88,190.73,191.81,41728900.0,-4.2
2025-01-27,IGLN.L,53.46,53.87,53.22,53.24,194142.0,-1.37
2025-01-27,KMI,27.55,27.71,25.89,26.05,37477200.0,-9.27
2025-01-27,META,626.61,663.87,625.1,659.88,28399200.0,1.91
2025-01-27,MSFT,424.01,435.2,423.5,434.56,35647800.0,-2.14
2025-01-27,NVDA,124.8,128.4,116.7,118.42,818830900.0,-16.97
2025-01-27,OXY,48.15,48.93,47.97,48.49,9337400.0,0.54
2025-01-27,PLTR,74.07,76.72,72.67,75.44,76093300.0,-4.48
2025-01-27,PPLT,86.68,87.19,86.14,86.75,105800.0,-0.15
2025-01-27,QQQ,511.0,517.99,510.15,514.21,60771700.0,-2.91
2025-01-27,QQQM,209.23,212.07,208.88,210.54,5208400.0,-2.91
2025-01-27,SPY,594.81,599.69,594.64,599.37,70361100.0,-1.41
2025-01-27,SPYM,69.97,70.54,69.96,70.52,9045400.0,-1.38
2025-01-27,TSLA,394.8,406.69,389.0,397.15,58125500.0,-2.32
2025-01-27,XLK,114.29,115.49,112.74,113.79,20705600.0,-4.9
2025-01-28,AAPL,230.85,240.19,230.81,238.26,75707600.0,3.65
2025-01-28,AMZN,234.29,241.77,233.98,238.15,41587200.0,1.16
2025-01-28,AVGO,208.01,209.95,198.89,207.36,50316000.0,2.59
2025-01-28,BRK-B,473.93,473.93,469.3,469.97,3261300.0,-1.0
2025-01-28,GLD,254.23,255.25,253.89,255.18,5332000.0,0.87
2025-01-28,GOOGL,192.75,195.48,190.68,195.3,24157900.0,1.82
2025-01-28,IGLN.L,53.26,53.61,53.16,53.57,202439.0,0.62
2025-01-28,KMI,26.13,26.18,25.56,26.05,23941400.0,0.0
2025-01-28,META,666.0,682.58,659.47,674.33,20950100.0,2.19
2025-01-28,MSFT,434.6,448.38,431.38,447.2,23491700.0,2.91
2025-01-28,NVDA,121.81,129.0,116.25,128.99,579666400.0,8.93
2025-01-28,OXY,48.72,48.81,47.65,47.94,7280600.0,-1.13
2025-01-28,PLTR,75.54,80.74,74.04,80.23,65916700.0,6.35
2025-01-28,PPLT,86.0,86.5,85.71,86.19,104600.0,-0.65
2025-01-28,QQQ,515.22,523.0,511.78,521.81,33194200.0,1.48
2025-01-28,QQQM,211.0,214.13,209.53,213.62,2485700.0,1.46
2025-01-28,SPY,600.62,605.37,597.25,604.52,44433300.0,0.86
2025-01-28,SPYM,70.64,71.22,70.26,71.12,4712400.0,0.85
2025-01-28,TSLA,396.91,400.59,386.5,398.09,48910700.0,0.24
2025-01-28,XLK,114.56,117.08,113.35,116.82,11260600.0,2.66
2025-01-29,AAPL,234.12,239.86,234.01,239.36,45486100.0,0.46
2025-01-29,AMZN,239.02,240.39,236.15,237.07,26091700.0,-0.45
2025-01-29,AVGO,208.84,211.45,202.77,206.35,32533700.0,-0.49
2025-01-29,BRK-B,469.88,473.92,468.0,469.26,2524200.0,-0.15
2025-01-29,GLD,254.55,254.82,253.3,254.2,5671800.0,-0.38
2025-01-29,GOOGL,195.56,196.79,193.43,195.41,18218300.0,0.06
2025-01-29,IGLN.L,53.63,53.76,53.44,53.51,221935.0,-0.11
2025-01-29,KMI,26.12,26.54,25.74,25.9,14620600.0,-0.58
2025-01-29,META,675.0,681.05,665.67,676.49,21377800.0,0.32
2025-01-29,MSFT,446.69,446.88,440.4,442.33,23581400.0,-1.09
2025-01-29,NVDA,126.5,126.89,120.05,123.7,467120600.0,-4.1
2025-01-29,OXY,47.69,48.14,47.53,47.78,5732800.0,-0.33
2025-01-29,PLTR,79.95,80.82,77.81,79.76,49262200.0,-0.59
2025-01-29,PPLT,86.78,87.22,86.59,87.04,145400.0,0.99
2025-01-29,QQQ,522.46,522.59,516.9,520.83,26649000.0,-0.19
2025-01-29,QQQM,213.93,213.94,211.62,213.25,2332200.0,-0.17
2025-01-29,SPY,603.72,604.13,599.22,601.81,37177400.0,-0.45
2025-01-29,SPYM,71.02,71.07,70.5,70.8,4662500.0,-0.45
2025-01-29,TSLA,395.21,398.59,384.48,389.1,68033600.0,-2.26
2025-01-29,XLK,116.59,116.64,114.75,115.87,9050000.0,-0.81
2025-01-30,AAPL,238.67,240.79,237.21,237.59,55658300.0,-0.74
2025-01-30,AMZN,237.14,237.95,232.22,234.64,32020700.0,-1.03
2025-01-30,AVGO,218.57,221.96,213.7,215.66,42449500.0,4.51
2025-01-30,BRK-B,472.2,474.06,469.15,472.35,2552200.0,0.66
2025-01-30,GLD,257.2,258.29,256.45,258.05,12981200.0,1.51
